"year","cc","share_for_maj","share_aut","share_dem","state_dummy","state_percent","number_comp","country_text_id","v2x_regime","v2x_polyarchy","v2clkill","v2cltrnslw","v2x_execorr","v2x_ex_military","v2x_ex_hereditary","v2exl_legitperf","v2smgovfilcap","v2smgovfilprc","v2smgovshutcap","v2smgovshut","v2smgovsm","v2smgovsmmon","v2smgovsmcenprc","v2smgovshut_ord","v2smgovfilprc_ord","e_pt_coup","v2clkill_inv","PTS_A","PTS_H","PTS_S","theta_mean","theta_sd","killing_estimate_mean","killing_estimate_median","theta_mean_inv","nat_resources","gdppc","gdppc_growth","pop_total","pop_rural","trade","penetration","no_protests","no_riots","no_vio_against_civ","no_fatalities","pci_score","PTS_S_before","PTS_S_before2","theta_mean_inv_before","theta_mean_inv_before2","v2clkill_before","v2clkill_before2"
2005,"KEN",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"KEN",2,0.512,-0.498,1.109,0.731,0.25,0,1.017,-0.304,1.522,-0.296,1.385,1.792,0.51,0.892,4,4,0,0.498,3,NA,4,-0.986433006621407,0.20536279061115,0.0566666666666667,0,6.3226151603171,4.07693603995981,522.776840246892,2.80072342013644,35843010,28074038,64.4788661639796,3.101897702,0,5,8,354,21,3,4,6.20965224798841,6.29708474108591,0.442,0.442
2005,"LBR",0.6,0.4,0.2,1,0.2,5,"LBR",1,0.278,1.37,0.428,0.684,0.3,0,0.511,-2.326,0.945,-1.41,1.15,0.817,1.723,1.475,4,3,0,-1.37,3,NA,3,0.252801712365058,0.215119314243923,0,0,5.08338044133064,20.0544068144487,290.541214909265,0.643907292713905,3266318,1762146,NA,NA,0,0,0,16,22,3,4,5.14142816342481,7.56802536948683,-1.37,2.017
2005,"LES",0.5,0,0.5,0,0,2,"LSO",2,0.619,0.841,1.548,0.507,0.273,0.091,0.908,-1.159,1.381,-1.279,1.226,1.049,0.26,0.079,4,4,0,-0.841,NA,NA,2,1.04264243532348,0.247353998379492,0,0,4.29353971837221,3.46065787841255,850.775315507556,3.88261906232347,1977424,1537467,NA,2.580245484,0,NA,NA,0,34,2,2,4.23787738831469,4.27216637032632,-0.841,-0.841
2005,"LIB",0,0,0,1,1,2,"LBY",0,0.073,-1.356,-1.524,0.847,0.571,0,0.5,0.075,-1.747,0.078,-1.391,-1.177,-0.837,-0.694,2,1,0,1.356,3,NA,3,-0.373322260935679,0.216708377705527,0,0,5.70950441463137,62.3347404677918,8108.05260794233,8.98826677214268,5837986,1338066,90.8608896854615,3.917787977,0,2,0,1,25,3,3,5.69896278836988,5.76388189078564,1.356,1.356
2005,"MAA",0.5,0.5,0,0,0,2,"MRT",1,0.292,1.609,0.66,0.673,0.938,0,-0.511,-0.975,1.396,1.521,1.207,1.173,-1.246,-0.338,4,4,1,-1.609,3,NA,3,0.0840714062223077,0.208215342197622,0,0,5.25211074747339,19.3863218849001,974.657585946703,6.19537766100953,3012360,1743825,88.2350995596491,0.669966475,3,0,2,26,NA,3,3,5.16953378188122,5.12729663518267,-1.609,-0.934
2005,"MAG",0.666666666666667,0,0.666666666666667,0,0,3,"MDG",1,0.492,1.071,0.553,0.509,0.214,0,-0.564,-3.122,1.979,-1.762,0.878,1.185,1.046,1.112,4,4,0,-1.071,NA,NA,2,0.756589612838734,0.241285764176682,0,0,4.57959254085696,5.46552559841922,311.793126649035,1.73785955905217,18792171,13377395,59.1300849357677,0.567721802,0,1,1,3,28,2,2,4.55440010821674,4.63951934755639,-1.071,-0.533
2005,"MAW",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"MWI",1,0.442,0.768,1.604,0.753,0.176,0,0.749,-1.226,1.714,-1.709,0.706,0.922,-0.456,0.964,4,4,0,-0.768,3,NA,3,0.183967099605238,0.203814497925391,0,0,5.15221505409046,6.82450197846741,417.102263364075,0.481251642915808,12755648,10835413,NA,0.384489334,0,0,0,0,28,2,3,5.09346202443323,5.15491683856502,-0.008,0.447
2005,"MLI",0.5,0,0.5,1,0.5,2,"MLI",2,0.624,1.051,1.046,0.842,0.318,0,1.107,0.026,0.998,1.297,-0.493,-0.019,0.144,0.003,3,3,0,-1.051,NA,NA,2,1.35635728440889,0.253734063973324,0,0,3.97982486928681,2.79148479768263,473.995046803835,3.07087816454109,13180551,8954866,54.1253257762848,0.507063136,1,0,0,15,29,2,2,3.87728634777993,3.87710087473419,-1.051,-1.051
2005,"MOR",NA,0,0.5,0,0,2,"MAR",0,0.258,1.629,-0.303,0.457,0.036,0.571,0.359,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.629,3,NA,3,0.0163130094839562,0.218360750410478,0,0,5.31986914421174,0.739189609529312,2237.576171875,1.8077511686965,30431902,13641404,61.4938276863235,15.08444452,4,2,2,3,32,3,2,5.1725073523378,5.06307389800707,-1.629,-1.629
2005,"MZM",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"MOZ",1,0.47,1.271,0.906,0.593,0.111,0,0.375,-1.214,2.353,1.098,1.885,1.8,1.793,1.15,4,4,0,-1.271,3,NA,3,-0.0666425464408031,0.221154887006214,0,0,5.4028247001365,7.51808300528586,438.793472737165,3.59412601253256,20211114,14147982,NA,0.854357118,0,0,3,12,28,3,3,5.4427783752469,5.3961045560651,-1.271,-1.271
2005,"NAM",0,0,0,1,1,2,"NAM",2,0.669,2.329,1.894,0.306,0.107,0,0.675,0.059,0.995,0.571,1.35,1.232,1.114,1.363,4,3,0,-2.329,2,NA,2,0.936098700096361,0.239480586284016,0,0,4.40008345359933,1.18277131353143,3692.75260281301,1.30389363245564,1962865,1243828,80.6803802939816,4.010046644,0,0,0,0,43,2,3,4.55818186695988,4.9746766118087,-2.329,-2.329
2005,"NIG",0.25,0,0.25,1,0.25,4,"NGA",1,0.418,-1.058,-0.144,0.867,0.152,0,1.558,-0.059,-0.302,-1.177,0.905,1.373,-0.102,1.338,4,2,0,1.058,4,NA,4,-1.54214910554578,0.169136719991666,16.2066666666667,0,6.87833125924148,19.3875677161802,1250.40691277354,3.6096606137971,140490722,85595377,NA,3.549155718,4,10,15,105,19,4,4,7.04727723863751,7.02176323572906,1.058,1.058
2005,"NIR",1,0.666666666666667,0.333333333333333,0,0,3,"NER",2,0.574,1.531,2.676,0.613,0.25,0,1.564,-1.208,-1.186,0.925,-0.033,-0.178,0.399,-0.454,3,2,0,-1.531,2,NA,2,0.802018089022133,0.233476184522748,0,0,4.53416406467356,7.20852272920724,316.365647620285,3.54888945141467,13855221,11604856,38.3477418070736,0.221341351,0,2,0,1,24,2,3,4.58199807110883,4.5750355639941,-1.531,-1.531
2005,"RWA",0.5,0,0.5,1,0.5,2,"RWA",1,0.197,-0.792,0.941,0.333,0.176,0,2.065,1.091,-1.684,0.187,1.171,0.026,-2.054,-1.541,4,1,0,0.792,2,NA,3,-0.128560764534968,0.293109884308177,0,0,5.46474291823066,5.9570253928291,325.050066322768,6.5369540244147,9026299,7499771,34.2144415639009,0.556041165,0,0,0,4,31,4,4,6.13850454155699,6.3225880959004,0.792,0.792
2005,"SAF",NA,0,0,1,0.25,4,"ZAF",3,0.773,1.296,1.643,0.503,0.029,0,0.986,-0.023,0.782,-0.428,0.667,1.722,0.668,1.877,4,3,0,-1.296,3,NA,3,-0.363290641721493,0.220261533231492,0,0,5.69947279541719,4.56849246597233,5893.18707587233,4.28677153057231,49017147,19834298,47.4277813970329,7.48854253,9,19,0,6,45,3,3,5.63767690000909,5.67438926046936,-1.296,-1.296
2005,"SEN",NA,0,0.5,0,0,2,"SEN",2,0.684,1.748,1.889,0.264,0.25,0,1.349,-0.767,1.024,0.433,1.171,0.876,-0.047,1.464,4,3,0,-1.748,2,NA,2,0.636325832048926,0.229642951698572,0,0,4.69985632164677,1.9916257642601,1003.18719302616,1.69283885897526,10974057,6396339,54.9032435689485,4.786684083,1,3,0,2,32,2,2,4.63146052344846,4.84719611114789,-1.748,-1.748
2005,"SIE",0.8,0.4,0.4,1,0.2,5,"SLE",2,0.556,1.402,0.699,0.658,0.1,0,0.204,-1.365,1.173,0.758,0.508,1.337,1.905,1.317,4,3,0,-1.402,2,NA,3,0.38227740948198,0.219662314332015,0,0,4.95390474421371,9.90200209747713,286.28590628988,1.59921052047827,5683334,3585104,47.5479835972493,0.21539161,0,2,0,0,24,3,4,5.085546582679,5.48618350349736,-1.402,-1.402
2005,"SOM",NA,0.166666666666667,0,0,0,6,"SOM",0,0.183,-2.015,-2.158,0.923,0.125,0,-2.31,-1.125,-0.079,-2.786,-0.6,-0.489,-0.043,-0.19,3,3,0,2.015,4,NA,4,-1.25151377384552,0.196726760418556,1.884,0,6.58769592754121,NA,NA,NA,10467292,6666514,NA,1.077327839,0,2,3,563,21,4,4,6.58237005686713,6.58938959104656,2.015,2.015
2005,"SSD",1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7662654,6348202,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,"SUD",NA,0.333333333333333,0,0,0,3,"SDN",1,0.207,-0.944,-1.288,0.764,0.269,0,-0.101,0.913,-2.742,0.133,-1.938,-2.369,-1.823,-1.477,2,0,0,0.944,5,NA,5,-2.12413492279472,0.134544339169022,589.224,527.5,7.46031707649042,12.4802287524508,945.689697265625,2.6489481233195,29540577,19863084,35.8715914021946,1.292040678,3,10,22,1886,21,5,5,7.89436097370316,7.86216022107222,0.944,1.436
2005,"SWA",0,0,0,1,1,2,"SWZ",0,0.126,1.141,-0.637,0.624,0.056,0.833,1.604,-0.764,-0.057,-0.363,-0.338,0.235,-1.346,-0.266,3,3,0,-1.141,3,NA,2,0.508571091229015,0.229960697416303,0,0,4.82761106246668,2.05352202116111,2964.97248651359,5.39337214116568,1071886,835664,124.5380371006,3.696961073,1,0,0,0,27,2,2,4.55953825439967,4.40126627647966,-1.141,-1.141
2005,"TAZ",NA,0,0.6,1,0.2,5,"TZA",1,0.433,1.507,1.288,0.4,0.1,0,0.591,0.511,1.176,1.259,0.818,1.176,1.048,0.877,4,3,0,-1.507,3,NA,3,0.0373319070855053,0.218585331725832,0,0,5.29885024661019,4.99358813102763,480.180053710938,4.54244130449617,39439505,29640760,36.9592732894013,1.1,0,9,9,17,29,3,3,5.29424882663084,5.30394630612066,-1.507,-1.507
2005,"TOG",0.5,0.5,0,1,0.5,2,"TGO",1,0.329,0.289,-0.412,0.801,0.278,0,0.168,1.069,-1.046,1.983,-1.106,-1.134,-1.598,1.036,3,2,1,-0.289,5,NA,4,-2.05527302267863,0.131097646002234,398.734666666667,367.5,7.39145517637432,6.87103075962386,399.44747774864,-7.10954805047133,5711597,3701972,86.77530132651,1.8,2,12,0,94,NA,3,3,5.57346121962351,5.38150292137034,0.506,0.506
2005,"TUN",NA,0,0,1,0.5,2,"TUN",1,0.19,-0.173,-0.405,0.776,0.136,0,0.736,1.624,-3.589,0.858,-0.62,-1.611,-2.923,-2.863,3,0,0,0.173,3,NA,2,-0.0887621843782086,0.222499578260388,0,0,5.4249443380739,4.33097628210826,3106.57663000034,2.5290278413725,10388344,3611300,90.2512478803945,9.655086542,0,0,0,0,49,3,3,5.45238306418842,5.46483575419061,0.173,0.173
2005,"UGA",1,0.333333333333333,0.666666666666667,0,0,3,"UGA",1,0.306,-0.214,0.467,0.747,0.25,0,1.251,0.847,-0.367,-0.077,-0.503,-0.368,-1.377,-0.895,3,2,0,0.214,4,NA,5,-1.45084105916342,0.173819559597993,6.558,0,6.78702321285912,13.9239561199514,330.602854382722,3.2867677650199,27946588,23206847,38.9942854839061,1.742205503,1,1,8,1090,25,4,4,6.73711404114515,6.72354865829028,0.214,0.214
2005,"ZAM",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"ZMB",1,0.495,0.901,1.084,0.063,0.357,0,0.979,-1.516,1.812,-0.449,1.557,1.533,0.235,1.901,4,4,0,-0.901,3,NA,3,-0.15119420761645,0.209940768517777,0,0,5.48737636131214,14.1027021273131,720.446504729389,3.74143169004948,11564870,7296161,62.200282191364,1.3,0,0,0,0,26,3,3,5.51367958599999,5.5080855289578,-0.901,-0.901
2005,"ZIM",0.333333333333333,0.333333333333333,0,1,0.333333333333333,3,"ZWE",1,0.251,-2.394,-1.52,0.897,0.182,0.045,2.058,0.189,0.021,1.054,-0.395,-0.056,-1.047,-0.188,3,3,0,2.394,4,NA,4,-1.20720156307527,0.186343002227709,0.474,0,6.54338371677096,8.5582074673681,470.783761438779,-6.20372528883229,12224753,8054890,76.0437072796166,2.4,5,4,72,8,26,4,4,6.46491116950993,6.453981429934,2.394,2.394
2006,"ALG",0.666666666666667,0.666666666666667,0,1,0.333333333333333,3,"DZA",1,0.342,1.125,-0.54,0.664,0.375,0,1.071,1.298,-0.963,2.048,-0.83,-0.894,-1.675,-0.723,3,2,0,-1.125,4,NA,4,-1.07772836085027,0.22281732901232,0.430666666666667,0,6.41391051454597,34.1913224229422,3500.13459382737,0.244873743065256,33435080,11838359,70.7300124352536,7.375984956,2,7,5,382,31,4,4,6.50003587575747,6.58264046444125,-1.125,-1.094
2006,"ANG",NA,0,0,1,0.666666666666667,3,"AGO",0,0.178,-0.299,-0.707,0.935,0.35,0,0.923,-0.031,0.922,0.148,0.335,0.617,-0.385,1.153,4,3,0,0.299,3,NA,3,-0.690008989103785,0.223775980779773,0.00866666666666667,0,6.02619114279948,40.7534428993222,2597.96358469905,7.61421920316513,20162340,8717389,94.6251593320477,1.5,1,0,0,13,22,4,4,6.28625320484506,6.60337682993828,0.299,0.299
2006,"BEN",0.5,0.25,0.25,1,0.25,4,"BEN",2,0.665,1.565,1.386,0.601,0.208,0,0.997,-0.176,2.235,1.776,2.067,1.997,0.643,1.874,4,4,0,-1.565,NA,NA,3,0.778497705507338,0.229624031196894,0,0,4.55768444818836,3.0487620934124,837.132002451152,0.811410156798331,8402631,4953435,39.7746987128551,1.537854346,0,0,0,0,25,3,2,4.44969245284748,4.2490551411159,-1.565,-1.565
2006,"BFO",1,0.666666666666667,0.333333333333333,0,0,3,"BFA",2,0.544,0.298,2.021,0.509,0.286,0,0.188,1.316,0.348,1.452,-1.279,0.645,-0.604,-0.176,2,3,0,-0.298,NA,NA,3,0.427241741352861,0.22690793238901,0,0,4.90894041234283,6.43344765321295,457.342074853242,2.98669213366389,14316242,11118137,35.1065423554549,0.632707564,0,0,0,16,32,2,2,4.81102083237147,4.79093894091782,-0.298,-0.298
2006,"BOT",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"BWA",3,0.72,1.952,1.564,0.175,0.067,0,1.124,0.575,1.932,-0.415,0.834,1.016,1.476,1.929,4,4,0,-1.952,NA,NA,2,1.35275149897831,0.254488464530439,0,0,3.98343065471738,6.44214501334577,5142.91383354359,6.34700490671101,1928704,840915,86.612433913524,4.289932975,0,0,0,0,56,2,2,3.91747563488125,3.86300063346808,-1.952,-1.952
2006,"BUI",0.75,0.5,0.25,1,0.25,4,"BDI",1,0.417,-1.153,-0.189,0.791,0.321,0,-2.556,-1.012,0.729,-1.102,0.726,-0.985,-0.417,-0.262,4,3,0,1.153,4,NA,4,-1.34961857221419,0.194250240498182,3.572,0,6.68580072590989,23.9491794618101,166.276245228761,1.70671383891919,7658190,6921702,42.4,0.65759259,1,0,1,174,24,5,5,6.94387615718872,7.01020905458216,0.854,1.098
2006,"CAO",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"CMR",1,0.317,0.973,-0.006,0.926,0.364,0,1.047,0.51,1.017,0.416,0.254,0.267,-0.464,-0.84,4,3,0,-0.973,3,NA,4,-0.61129286098787,0.211413606940389,0,0,5.94747501468356,8.54390800832229,1177.96860522717,1.02499358925834,17751333,9027795,47.1044341803567,2.028744791,0,0,0,31,23,4,4,6.0264343638265,6.09926896025511,-0.973,-0.889
2006,"CDI",0.75,0,0.75,0,0,4,"CIV",1,0.442,0.069,0.861,0.733,0.4,0,0.085,1.109,0.666,0.981,1.768,1.542,-0.402,1.292,4,3,0,-0.069,4,NA,4,-1.24546292044343,0.194193164623219,1.364,0,6.58164507413912,5.60158447625658,1303.56496674267,0.5686242568826,19394057,10540282,63.690377061452,1.524900791,4,0,0,56,21,4,5,6.7352721342064,7.09777903745547,-0.047,0.269
2006,"CEN",0.75,0.75,0,1,0.25,4,"CAF",1,0.339,-0.844,-0.636,0.821,0.5,0,0.944,-1.28,0.942,1.109,0.843,1.749,1.699,1.181,4,3,0,0.844,4,NA,5,-1.84909638290027,0.123941945306849,119.216666666667,108,7.18527853659596,10.0149391864689,340.414517099341,2.68466734365158,4294352,2654210,36.3958702287378,0.311159173,2,2,4,291,24,4,4,6.45009955230872,6.3509483660032,0.844,0.844
2006,"CHA",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"TCD",1,0.28,-1.405,-1.108,0.97,0.25,0,-1.748,-0.367,-0.588,1.157,-1.004,-0.847,-0.253,-0.726,3,2,0,1.405,4,NA,4,-1.09847071352116,0.192626877542297,0.313333333333333,0,6.43465286721685,34.2599109523942,716.66776844238,-2.85311905014409,10365614,8102386,95.9132286345796,0.581045764,0,0,0,1905,20,4,4,6.36466764941574,6.41793668571811,1.405,1.405
2006,"CON",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"COG",1,0.255,-1.458,-0.889,0.847,0.333,0,-1.056,1.597,-1.196,1.034,-0.801,-1.096,-0.589,-1.411,3,2,0,1.458,2,NA,3,0.262063922050259,0.216921791392886,0,0,5.07411823164543,53.3147620920685,2116.86894319341,4.00799190736846,3813323,1470379,125.600762974491,2.007990079,0,0,0,1,22,3,2,5.09267188497378,5.08724003433305,1.458,1.458
2006,"DJI",0,0,0,1,1,1,"DJI",1,0.246,-0.197,0.211,0.709,0.2,0.05,-0.012,-1.068,-1.016,-0.825,-0.756,-0.751,-0.478,-1.453,3,2,0,0.197,NA,NA,3,0.665902582403618,0.226849659281064,0,0,4.67027957129208,0.616385691846383,907.817943782596,NA,846947,196432,NA,1.270041159,0,1,2,0,NA,2,2,4.72925709376124,4.84013247894791,0.197,0.197
2006,"DRC",0.666666666666667,0.166666666666667,0.5,1,0.166666666666667,6,"COD",1,0.256,-0.889,-1.272,0.905,0.267,0.033,-1.544,0.042,-0.436,-1.084,-0.502,-1.315,-0.587,-1.147,3,2,0,0.889,5,NA,4,-1.8831226683768,0.123897216700648,147.646,133,7.21930482207249,24.0258161811706,247.54193564633,2.01714835146625,58381630,36213541,47.9632596230374,0.29605361,0,2,3,412,20,4,5,7.06996785058602,7.15069077007968,0.889,0.889
2006,"EGY",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"EGY",1,0.212,-0.89,-0.73,0.763,0.348,0,-1.222,0.169,-1.84,-0.24,0.336,-1.183,-1.856,-1.61,4,1,0,0.89,4,NA,4,-1.1444514309845,0.228653014095273,0.924,0,6.4806335846802,14.8463875493972,1332.33941000282,4.78412756450419,80629670,45900052,61.5185365063947,13.66,2,1,0,24,33,4,3,6.95357701759565,6.49238677383438,0.89,0.89
2006,"EQG",0,0,0,1,1,1,"GNQ",1,0.182,-1.037,-1.42,0.939,0.214,0.071,0.489,1.05,-1.15,0.358,-1.257,-1.591,-1.274,-0.967,2,2,0,1.037,3,NA,3,-0.332320900389716,0.218149755125324,0,0,5.66850305408541,53.9325201023447,11140.1901650513,2.86435942545225,905418,367319,118.532782368937,1.279193596,0,0,0,0,21,3,3,5.70691115597617,5.64109780396483,1.037,1.037
2006,"ERI",0,0,0,1,1,1,"ERI",0,0.068,-1.655,-2.088,0.655,0.182,0,-0.101,-1.434,-1.835,1.271,-2.604,-1.924,-1.78,-2.562,1,1,0,1.655,4,NA,4,-0.992835133161469,0.209131446240259,0.0566666666666667,0,6.32901728685716,2.81942129990668,420.528739757639,-2.6320896954886,2880093,1956994,45.2608460537354,NA,0,0,0,2,29,3,3,6.04935098420916,5.89048801880164,1.655,1.655
2006,"ETH",0,0,0,1,1,1,"ETH",1,0.24,-0.591,0.099,0.468,0.2,0,0.196,-0.58,-0.962,0.836,-1.185,-0.844,-0.261,-1.07,2,2,0,0.591,3,NA,4,-1.60820396604423,0.118190781867093,19.0186666666667,13,6.94438611973992,18.828854826567,191.75129245508,7.74559571884001,79691050,67020970,NA,0.310592657,2,10,11,366,24,4,4,6.93233243450372,7.43103508652744,0.604,0.604
2006,"GAB",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"GAB",1,0.354,2.056,0.866,0.821,0.417,0,1.58,-0.081,0.708,0.579,-1.701,-0.463,0.674,0.227,2,3,0,-2.056,NA,NA,3,0.549882931846824,0.235589776864679,0,0,4.78629922184887,37.655973866027,6873.45398271021,-5.66448543910244,1502534,253823,88.6494092562519,5.489200803,0,0,2,1,30,3,2,4.72894593723904,4.44146595719638,-2.056,-2.056
2006,"GAM",0.5,0.5,0,1,0.5,2,"GMB",1,0.252,-1.247,-0.756,0.747,0.227,0,0.446,0.882,-0.655,0.256,-1.136,-0.635,-0.185,-0.385,2,2,0,1.247,3,NA,3,-0.261912314640197,0.338443483567631,0,0,5.59809446833589,2.72961175784069,615.973928349442,-3.51492430641892,1711294,808569,50.374468581975,5.237691158,0,0,1,0,25,2,2,7.01178045133912,4.47862560934781,1.022,1.022
2006,"GHA",0.5,0,0.5,1,0.5,4,"GHA",3,0.729,2.177,2.03,0.668,0.158,0.026,1.955,0.254,1.636,-1.035,1.451,1.2,1.454,1.192,4,4,0,-2.177,2,NA,3,0.431900242634405,0.221636389245852,0,0,4.90428191106129,7.57618461499477,904.169527809899,3.62857797033644,23098586,12014037,64.5190542439152,2.723175973,0,0,2,3,33,3,3,4.84715829476787,4.90013897899873,-2.177,-2.177
2006,"GNB",0.5,0,0.5,0,0,2,"GNB",1,0.452,0.133,0.455,0.868,0.2,0,-0.077,-2.136,1.078,-1.142,0.245,0.722,0.762,1.545,4,3,0,-0.133,3,NA,2,0.930949611123859,0.244384462749533,0,0,4.40523254257183,13.3637311240334,418.902079016511,-0.177887242752533,1414091,869030,40.4491981374428,2.057196705,0,0,0,61,NA,3,2,4.52217308644946,4.50654418775336,-0.072,-0.072
2006,"GUI",0.75,0.25,0.5,0,0,4,"GIN",1,0.269,-0.492,-0.633,0.959,0.45,0,0.009,-1.259,0.291,0.504,-0.38,0.312,0.583,-1.155,3,3,0,0.492,3,NA,3,0.0146370255543557,0.316022777444386,0,0,5.32154512814134,17.7856920060446,452.276159713719,-0.876468729221926,9330625,6294533,69.386303621874,0.637492123,6,0,0,14,19,3,3,5.11121814861546,5.04086730388644,0.492,0.492
2006,"KEN",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"KEN",2,0.51,-0.498,1.109,0.731,0.25,0,1.017,-0.304,0.961,-0.296,1.385,0.785,0.191,0.892,4,3,0,0.498,3,NA,4,-1.1282339904708,0.234907893825589,0.692,0,6.46441614416649,2.95041850869952,699.399738284504,3.35188977379228,36925253,28785081,55.2364851257303,3.6,2,5,2,304,22,4,3,6.3226151603171,6.20965224798841,0.498,0.442
2006,"LBR",0.6,0.2,0.4,1,0.2,5,"LBR",2,0.641,2.276,0.625,0.624,0.25,0,0.511,-2.326,0.945,-1.41,1.15,0.817,1.723,1.475,4,3,0,-2.276,3,NA,3,0.273789926920528,0.20681997645817,0,0,5.06239222677517,17.6485875136497,323.841225769427,2.13175734411951,3455397,1852231,NA,NA,0,1,3,0,NA,3,3,5.08338044133064,5.14142816342481,-1.37,-1.37
2006,"LES",0.5,0,0.5,0,0,2,"LSO",2,0.619,0.841,1.548,0.507,0.273,0.091,0.908,-1.159,1.381,-1.279,1.226,1.049,0.26,0.079,4,4,0,-0.841,NA,NA,2,0.976556648863477,0.239438058310054,0,0,4.35962550483222,3.06843905736909,910.618563398363,4.26405117755183,1976780,1525679,NA,2.979708187,0,0,0,2,32,2,2,4.29353971837221,4.23787738831469,-0.841,-0.841
2006,"LIB",0,0,0,1,1,2,"LBY",0,0.073,-1.356,-1.524,0.847,0.571,0,0.5,0.075,-1.747,0.078,-1.391,-1.177,-0.837,-0.694,2,1,0,1.356,3,NA,3,-0.344407681948674,0.214411977746187,0,0,5.68058983564437,62.2912324061948,10060.361041075,4.0867517798125,5973369,1358762,97.7381011197381,4.301051789,0,5,0,18,27,3,3,5.70950441463137,5.69896278836988,1.356,1.356
2006,"MAA",0.5,0.5,0,0,0,2,"MRT",0,0.248,2.047,0.66,0.653,0.938,0,-0.511,-0.975,1.396,1.521,1.207,1.173,-1.363,0.027,4,4,0,-2.047,3,NA,3,0.218570279103317,0.214934777151013,0,0,5.11761187459238,25.6238205360937,1272.08243396613,15.6883161283971,3081229,1756362,82.7885012130323,0.979661253,2,1,0,0,31,3,3,5.25211074747339,5.16953378188122,-1.609,-1.609
2006,"MAG",0.666666666666667,0,0.666666666666667,0,0,3,"MDG",1,0.482,1.071,0.553,0.509,0.214,0,-0.564,-3.122,1.979,-1.762,0.878,1.185,1.046,1.112,4,4,0,-1.071,NA,NA,2,0.789028655892492,0.240333711125999,0,0,4.5471534978032,5.6245995828571,330.522670008512,2.35845936591721,19350299,13656474,62.1028389370244,0.607552239,0,2,1,1,31,2,2,4.57959254085696,4.55440010821674,-1.071,-1.071
2006,"MAW",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"MWI",1,0.44,0.768,1.604,0.746,0.176,0,0.749,-1.226,1.714,-1.709,0.706,0.922,-0.456,0.964,4,4,0,-0.768,3,NA,3,0.169569789508116,0.213444433151333,0,0,5.16661236418758,6.78461168008871,443.523675665125,1.80554111182229,13118307,11131671,NA,0.42513749,0,4,0,0,27,3,2,5.15221505409046,5.09346202443323,-0.768,-0.008
2006,"MLI",0.5,0,0.5,1,0.5,2,"MLI",2,0.624,1.051,1.046,0.842,0.318,0,1.107,0.026,0.998,1.297,-0.493,-0.019,0.144,0.003,3,3,0,-1.051,2,NA,2,1.23406051637754,0.238571430051087,0,0,4.10212163731815,7.41659931305695,506.911838699572,1.25893788637745,13623541,9150660,60.9766738353202,0.729627281,0,0,0,4,28,2,2,3.97982486928681,3.87728634777993,-1.051,-1.051
2006,"MOR",NA,0,0.5,0,0,2,"MAR",0,0.257,1.629,-0.303,0.457,0.036,0.571,0.359,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.629,3,NA,3,0.0132718370812207,0.219120237856515,0,0,5.32291031661447,1.17487783805592,2433.21264648438,6.35441068427713,30833022,13644846,64.6721977787154,19.77119157,1,1,0,2,32,3,3,5.31986914421174,5.1725073523378,-1.629,-1.629
2006,"MZM",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"MOZ",1,0.469,1.271,0.906,0.593,0.111,0,0.375,-1.214,2.353,1.098,1.885,1.8,1.793,1.15,4,4,0,-1.271,3,NA,3,-0.0274725570327728,0.222071546368777,0,0,5.36365471072847,8.50524215312992,458.615152006485,7.12862473263326,20735982,14477448,NA,0.842954488,0,0,2,2,28,3,3,5.4028247001365,5.4427783752469,-1.271,-1.271
2006,"NAM",0,0,0,1,1,2,"NAM",2,0.669,2.329,1.894,0.306,0.107,0,0.675,0.059,0.995,0.571,1.35,1.232,1.114,1.363,4,3,0,-2.329,2,NA,2,1.01890556538937,0.230923113008979,0,0,4.31727658830633,2.66281251772741,4027.96170615871,5.79615006028797,1986558,1239414,86.8339693259998,4.398870647,0,0,0,0,41,2,2,4.40008345359933,4.55818186695988,-2.329,-2.329
